Name,Species,Weeks,Type,Condition,Trial,Touch
CCI04,Dog,13,T1,NSF,13,1
CCI04,Dog,13,T1,NSF,14,0
CCI04,Dog,13,T1,NSF,15,0
CCI04,Dog,13,T1,NSF,16,0
CCI05,Dog,14,T1,NSF,1,0
CCI05,Dog,14,T1,NSF,2,1
CCI05,Dog,14,T1,NSF,3,1
CCI05,Dog,14,T1,NSF,4,1
CCI05,Dog,14,T1,NSU,5,1
CCI05,Dog,14,T1,NSU,6,1
CCI05,Dog,14,T1,NSU,7,1
CCI05,Dog,14,T1,NSU,8,1
CCI05,Dog,14,T1,SF,9,1
CCI05,Dog,14,T1,SF,10,1
CCI05,Dog,14,T1,SF,11,1
CCI05,Dog,14,T1,SF,12,1
CCI05,Dog,14,T1,SU,13,1
CCI05,Dog,14,T1,SU,14,1
CCI05,Dog,14,T1,SU,15,1
CCI05,Dog,14,T1,SU,16,1
CCI06,Dog,7,T1,SF,1,1
CCI06,Dog,7,T1,SF,2,0
CCI06,Dog,7,T1,SF,3,1
CCI06,Dog,7,T1,SF,4,1
CCI06,Dog,7,T1,SU,5,1
CCI06,Dog,7,T1,SU,6,1
CCI06,Dog,7,T1,SU,7,1
CCI06,Dog,7,T1,SU,8,1
CCI06,Dog,7,T1,NSF,9,0
CCI06,Dog,7,T1,NSF,10,0
CCI06,Dog,7,T1,NSF,11,1
CCI06,Dog,7,T1,NSF,12,0
CCI06,Dog,7,T1,NSU,13,1
CCI06,Dog,7,T1,NSU,14,1
CCI06,Dog,7,T1,NSU,15,1
CCI06,Dog,7,T1,NSU,16,0
CCI07,Dog,7,T1,NSU,1,1
CCI07,Dog,7,T1,NSU,2,0
CCI07,Dog,7,T1,NSU,3,1
CCI07,Dog,7,T1,NSU,4,1
CCI07,Dog,7,T1,NSF,5,0
CCI07,Dog,7,T1,NSF,6,1
CCI07,Dog,7,T1,NSF,7,1
CCI07,Dog,7,T1,NSF,8,0
CCI07,Dog,7,T1,SU,9,0
CCI07,Dog,7,T1,SU,10,1
CCI07,Dog,7,T1,SU,11,1
CCI07,Dog,7,T1,SU,12,0
CCI07,Dog,7,T1,SF,13,0
CCI07,Dog,7,T1,SF,14,0
